Survey ResponseID,privacy_level,n_recs,score_topk,score_out,gap_score,delta_s1_needed,delta_s2_needed,delta_s5_needed,s1_out,s1_topk,factible_s1,dificultad
R_1dpjyNliPgQ1lKK,No_privada,20,0.41608209560429793,0.3292666736322667,0.08681542197203124,0.2170385549300781,0.34726168788812495,0.8681542197203124,,,True,Moderado (0.15-0.30)
R_1dppjLIFEdj7Kq5,Privada_sensible,17,0.2931526852707026,0.28362486773612006,0.009527817534582539,0.023819543836456347,0.038111270138330156,0.09527817534582539,,,True,Muy fácil (Δ≤0.05)
R_1dpqMNgAnhRiLQZ,Privada_moderada,20,0.5177491419352387,0.5135694609265254,0.004179681008713243,0.010449202521783107,0.016718724034852972,0.04179681008713243,,,True,Muy fácil (Δ≤0.05)
R_1drSsuQ7GIFdz5Z,No_privada,15,0.23100438335943516,0.2020126047794965,0.02899177857993865,0.07247944644984662,0.1159671143197546,0.2899177857993865,,,True,Fácil (0.05-0.15)
R_1ds30eciekBXDER,Privada_sensible,9,0.2962272116740731,0.25101495095004317,0.04521226072402995,0.11303065181007488,0.1808490428961198,0.4521226072402995,,,True,Fácil (0.05-0.15)
R_1dt2pwnEJkg5a7A,No_privada,7,0.31472859572361284,0.3128872003236069,0.0018413954000059407,0.004603488500014852,0.007365581600023763,0.018413954000059407,,,True,Muy fácil (Δ≤0.05)
R_1dtMYWgfWdjy9cY,Privada_sensible,20,0.5253209903737315,0.5106939690663583,0.014627021307373145,0.03656755326843286,0.05850808522949258,0.14627021307373145,,,True,Muy fácil (Δ≤0.05)
R_1dvtjhAKJGVZLoc,Privada_sensible,9,0.3681974080185901,0.3538238305363498,0.014373577482240274,0.035933943705600685,0.057494309928961096,0.14373577482240274,,,True,Muy fácil (Δ≤0.05)
R_1dyqbVnXomwItTl,Privada_sensible,17,0.5881685023497528,0.41023568587492876,0.17793281647482406,0.44483204118706016,0.7117312658992963,1.7793281647482406,,,False,Difícil (>0.30)
R_1eDabE58dk65Lyy,Privada_sensible,8,0.2999589299289381,0.26869916450953324,0.03125976541940484,0.0781494135485121,0.12503906167761936,0.3125976541940484,,,True,Fácil (0.05-0.15)
R_1eEsLZ6SYLsIG0s,No_privada,7,0.29967821340683337,0.2568557244799996,0.04282248892683377,0.10705622231708442,0.17128995570733507,0.4282248892683377,,,True,Fácil (0.05-0.15)
R_1eFOnpA8C2KGexR,Privada_sensible,14,0.25173815876359856,0.24217634129149004,0.00956181747210852,0.023904543680271298,0.03824726988843408,0.09561817472108519,,,True,Muy fácil (Δ≤0.05)
R_1eFv0mPpH4dM2mG,Privada_sensible,20,0.366498461924644,0.2921640115592084,0.07433445036543562,0.18583612591358906,0.2973378014617425,0.7433445036543562,,,True,Moderado (0.15-0.30)
R_1eK7QgmUExJQ7Dh,Privada_sensible,12,0.5507960284579483,0.5493282505577993,0.0014677779001489588,0.003669444750372397,0.005871111600595835,0.014677779001489588,,,True,Muy fácil (Δ≤0.05)
R_1eOAA9WI8uZjYbx,Privada_moderada,20,0.8188013950352978,0.7936846126580827,0.025116782377215152,0.06279195594303788,0.10046712950886061,0.2511678237721515,,,True,Fácil (0.05-0.15)
R_1eQqFeBM4MatSbX,Privada_sensible,20,0.6017423129876205,0.558382828905701,0.043359484081919475,0.10839871020479869,0.1734379363276779,0.43359484081919475,,,True,Fácil (0.05-0.15)
R_1eWdieBjoYJXAYv,Privada_sensible,14,0.6289892675540416,0.33942537706967435,0.28956389048436726,0.7239097262109181,1.158255561937469,2.8956389048436724,,,False,Difícil (>0.30)
R_1eXcCdLEuOijpZN,Privada_moderada,20,0.2509532113367465,0.2365392194580358,0.014413991878710675,0.03603497969677669,0.0576559675148427,0.14413991878710675,,,True,Muy fácil (Δ≤0.05)
R_1erhO8tofEyVnjc,Privada_sensible,7,0.12353270235317709,0.11392262913158288,0.009610073221594212,0.02402518305398553,0.03844029288637685,0.09610073221594212,,,True,Muy fácil (Δ≤0.05)
R_1esG9Jlh9NISLaO,Privada_sensible,8,0.3579348571551367,0.34932162117950155,0.008613235975635125,0.021533089939087813,0.0344529439025405,0.08613235975635125,,,True,Muy fácil (Δ≤0.05)
R_1escXXhyvAgsBYq,Privada_moderada,19,0.3237143549293894,0.28290573090472787,0.04080862402466151,0.10202156006165378,0.16323449609864604,0.4080862402466151,,,True,Fácil (0.05-0.15)
R_1ewN7JPVQlVBeKw,Privada_moderada,6,0.6255282680072122,0.485253128408471,0.14027513959874116,0.3506878489968529,0.5611005583949646,1.4027513959874116,,,False,Difícil (>0.30)
R_1ewSs1s8XEonRw7,Privada_sensible,6,0.13112616576261163,0.0910587439890483,0.04006742177356333,0.10016855443390832,0.16026968709425332,0.4006742177356333,,,True,Fácil (0.05-0.15)
R_1exepO2lYqHFR9q,Privada_sensible,10,0.70971252625069,0.37811551370854585,0.3315970125421442,0.8289925313553604,1.3263880501685767,3.3159701254214418,,,False,Difícil (>0.30)
R_1ezavRhXbeNQUT1,Privada_sensible,8,0.35523629108026966,0.3212610005606686,0.033975290519601076,0.08493822629900269,0.1359011620784043,0.33975290519601076,,,True,Fácil (0.05-0.15)
R_1f1SLKwUDjWMgAL,Privada_sensible,15,0.5082251186838014,0.4400303480069258,0.06819477067687557,0.17048692669218893,0.2727790827075023,0.6819477067687557,,,True,Moderado (0.15-0.30)
R_1f1b2XV62MRdXjw,Privada_sensible,7,0.13385740012274772,0.11133861850255372,0.022518781620193995,0.05629695405048499,0.09007512648077598,0.22518781620193995,,,True,Fácil (0.05-0.15)
R_1f3LFOK55u1EHpB,Privada_sensible,20,0.45440776130758537,0.4228908610445477,0.03151690026303766,0.07879225065759415,0.12606760105215065,0.3151690026303766,,,True,Fácil (0.05-0.15)
R_1f8djFeX49OmFTe,Privada_moderada,20,0.5575283435105017,0.5424857965500587,0.015042546960443048,0.03760636740110762,0.060170187841772194,0.15042546960443048,,,True,Muy fácil (Δ≤0.05)
R_1f8yxdZsr1sGMzz,Privada_sensible,10,0.17927292037837592,0.16458039943742883,0.014692520940947085,0.03673130235236771,0.05877008376378834,0.14692520940947085,,,True,Muy fácil (Δ≤0.05)
R_1fgdpQZVwvCODNQ,Privada_sensible,6,0.19838167246522184,0.1661955940514562,0.03218607841376564,0.0804651960344141,0.12874431365506256,0.3218607841376564,,,True,Fácil (0.05-0.15)
R_1flwKLMqaye34Pb,Privada_sensible,8,0.24189367839662418,0.22100569676031026,0.020887981636313918,0.052219954090784795,0.08355192654525567,0.20887981636313918,,,True,Fácil (0.05-0.15)
R_1g1LuqDCZMfkMUl,Privada_sensible,20,0.6159494986503647,0.599013207735998,0.01693629091436677,0.042340727285916924,0.06774516365746708,0.1693629091436677,,,True,Muy fácil (Δ≤0.05)
R_1g6IilzUPP9npt5,Privada_sensible,20,0.45288300708529056,0.44887851403489265,0.004004493050397906,0.010011232625994765,0.016017972201591624,0.04004493050397906,,,True,Muy fácil (Δ≤0.05)
R_1gBFjjzA3U3mmXf,Privada_sensible,20,0.3695418329813711,0.35837808990840403,0.01116374307296708,0.0279093576824177,0.04465497229186832,0.1116374307296708,,,True,Muy fácil (Δ≤0.05)
R_1gG5xibh48txT6f,Privada_sensible,20,0.29152708500947205,0.25467428401375497,0.03685280099571708,0.09213200248929271,0.14741120398286833,0.36852800995717083,,,True,Fácil (0.05-0.15)
R_1gIWs2DmzyxwvCs,Privada_sensible,20,0.35213751251620695,0.34618412527639575,0.005953387239811203,0.014883468099528008,0.023813548959244812,0.05953387239811203,,,True,Muy fácil (Δ≤0.05)
R_1gNnwhhp9aWd28o,Privada_sensible,7,0.09621863234945444,0.09175117423075,0.004467458118704443,0.011168645296761107,0.01786983247481777,0.044674581187044426,,,True,Muy fácil (Δ≤0.05)
R_1gO6r9C8The1dP4,Privada_sensible,9,0.22065146613109735,0.2169053674541994,0.0037460986768979576,0.009365246692244894,0.01498439470759183,0.037460986768979576,,,True,Muy fácil (Δ≤0.05)
R_1gOW8sB3B8SIZSx,Privada_sensible,20,0.5811736405624328,0.5649349106547195,0.016238729907713356,0.04059682476928339,0.06495491963085342,0.16238729907713356,,,True,Muy fácil (Δ≤0.05)
R_1gOX88nojaBXOt2,Privada_sensible,20,0.39804839943809706,0.3698570033291106,0.028191396108986466,0.07047849027246617,0.11276558443594586,0.28191396108986466,,,True,Fácil (0.05-0.15)
R_1gTknoJRTcRkQ8E,Privada_sensible,20,0.5290970622541732,0.5289070643295966,0.00018999792457663478,0.00047499481144158695,0.0007599916983065391,0.0018999792457663478,,,True,Muy fácil (Δ≤0.05)
R_1gTncWbI4hULAit,Privada_sensible,20,0.2796803911142271,0.24154448434251138,0.038135906771715716,0.09533976692928929,0.15254362708686287,0.38135906771715716,,,True,Fácil (0.05-0.15)
R_1gU6N4NRSwc9ONd,Privada_sensible,20,0.8582554981249617,0.7145342610196485,0.14372123710531326,0.35930309276328315,0.574884948421253,1.4372123710531326,,,False,Difícil (>0.30)
R_1gbgvUaYtbFddFK,Privada_sensible,7,0.30065953347580915,0.27842591597190897,0.022233617503900183,0.05558404375975046,0.08893447001560073,0.22233617503900183,,,True,Fácil (0.05-0.15)
R_1gdTIj7eno4TAT1,Privada_sensible,16,0.8039266927203633,0.7105675769119176,0.09335911580844569,0.23339778952111423,0.37343646323378277,0.9335911580844569,,,True,Moderado (0.15-0.30)
R_1giQnGxDawzsP9r,No_privada,8,0.5474936400066902,0.4923593613794851,0.0551342786272051,0.13783569656801276,0.2205371145088204,0.551342786272051,,,True,Fácil (0.05-0.15)
R_1gj3DI7AIUc3Mbh,No_privada,20,0.5720946366510722,0.4943134866811164,0.07778114996995578,0.19445287492488944,0.3111245998798231,0.7778114996995578,,,True,Moderado (0.15-0.30)
R_1gjdRVy7DXPMldc,Privada_sensible,7,0.8693967349402063,0.8042865010374487,0.06511023390275761,0.16277558475689402,0.26044093561103043,0.6511023390275761,,,True,Moderado (0.15-0.30)
R_1goV1AJmLMRsVRE,Privada_sensible,6,0.3756776740051684,0.32629290812402306,0.04938476588114532,0.1234619147028633,0.19753906352458128,0.4938476588114532,,,True,Fácil (0.05-0.15)
R_1gq1l7L7YXNcp13,Privada_sensible,20,0.45595318957942504,0.3559803477477824,0.09997284183164262,0.24993210457910656,0.3998913673265705,0.9997284183164262,,,True,Moderado (0.15-0.30)
R_1gqLyTkPG1T3QKA,Privada_sensible,19,0.3466052124481374,0.2941089968337117,0.05249621561442569,0.13124053903606422,0.20998486245770276,0.5249621561442569,,,True,Fácil (0.05-0.15)
R_1gvWX89vImykCyQ,Privada_sensible,20,0.8499803089383751,0.5815380442503741,0.2684422646880009,0.6711056617200023,1.0737690587520037,2.684422646880009,,,False,Difícil (>0.30)
R_1hEjpnZ3LX7e07K,Privada_moderada,20,0.40027556018539384,0.39993215395727444,0.0003434062281194028,0.000858515570298507,0.0013736249124776112,0.003434062281194028,,,True,Muy fácil (Δ≤0.05)
R_1hFMTehZQIAcBvZ,Privada_sensible,20,0.592833209025381,0.44287810965016494,0.149955099375216,0.37488774843804,0.599820397500864,1.49955099375216,,,False,Difícil (>0.30)
R_1hJWB4rlc8B2yCi,No_privada,10,0.5770178507543848,0.4004268500865263,0.17659100066785854,0.44147750166964633,0.7063640026714342,1.7659100066785853,,,False,Difícil (>0.30)
R_1hK1vuBfyfw5EGJ,Privada_sensible,19,0.26822415121898063,0.2612447945337816,0.006979356685199056,0.01744839171299764,0.027917426740796225,0.06979356685199056,,,True,Muy fácil (Δ≤0.05)
R_1hLPyY3aamfi3xT,No_privada,20,0.3879962646837115,0.37009697062643926,0.017899294057272253,0.04474823514318063,0.07159717622908901,0.17899294057272253,,,True,Muy fácil (Δ≤0.05)
R_1hLuhNOCjRZOPoe,Privada_sensible,20,0.3208975753572828,0.301778180834466,0.0191193945228168,0.047798486307042004,0.0764775780912672,0.19119394522816802,,,True,Muy fácil (Δ≤0.05)
R_1hM9pt4qllIzGbl,Privada_moderada,20,0.5131616791835932,0.49740637079531635,0.01575530838827688,0.039388270970692196,0.06302123355310751,0.15755308388276879,,,True,Muy fácil (Δ≤0.05)
R_1hMV4AHCk04WO5V,Privada_sensible,20,0.3558973030038338,0.27848452939636453,0.07741277360746929,0.19353193401867322,0.30965109442987715,0.7741277360746929,,,True,Moderado (0.15-0.30)
R_1hMtgyDCtBWFPX4,Privada_sensible,20,0.49313239412899224,0.415455580300955,0.07767681382803726,0.19419203457009315,0.31070725531214904,0.7767681382803726,,,True,Moderado (0.15-0.30)
R_1hT2aJkf3L95zWl,Privada_moderada,13,0.23688099037935273,0.22572183852726813,0.011159151852084603,0.02789787963021151,0.04463660740833841,0.11159151852084603,,,True,Muy fácil (Δ≤0.05)
R_1hVXOHhrUPDIoxW,Privada_sensible,20,0.8501384955915869,0.815587584788252,0.034550910803334944,0.08637727700833736,0.13820364321333978,0.34550910803334944,,,True,Fácil (0.05-0.15)
R_1i3QXMAa54UxSLA,Privada_moderada,6,0.2815683602583216,0.18231325569390538,0.09925510456441622,0.24813776141104055,0.3970204182576649,0.9925510456441622,,,True,Moderado (0.15-0.30)
R_1i8uPeiHVhFcQB8,Privada_sensible,20,0.8467907903156248,0.8297404732070286,0.01705031710859617,0.04262579277149042,0.06820126843438468,0.1705031710859617,,,True,Muy fácil (Δ≤0.05)
R_1igRFf1oVddAaGI,Privada_sensible,14,0.18945307149316487,0.1768485203196041,0.012604551173560768,0.03151137793390192,0.050418204694243074,0.12604551173560768,,,True,Muy fácil (Δ≤0.05)
R_1ik8stGviOCACC4,Privada_sensible,9,0.25107941193017663,0.20052627605831913,0.0505531358718575,0.12638283967964375,0.20221254348743,0.505531358718575,,,True,Fácil (0.05-0.15)
R_1iqcSXu4qkF2xNw,No_privada,12,0.2950308391169746,0.28701817008921965,0.008012669027754937,0.020031672569387343,0.03205067611101975,0.08012669027754937,,,True,Muy fácil (Δ≤0.05)
R_1j6t5KhjtwDhdKa,Privada_sensible,11,0.22967582364805553,0.2281561079308083,0.0015197157172472386,0.0037992892931180966,0.0060788628689889546,0.015197157172472386,,,True,Muy fácil (Δ≤0.05)
R_1jARg5bGH5uqAKW,No_privada,20,0.3332965495058919,0.3124000418177813,0.020896507688110577,0.05224126922027644,0.08358603075244231,0.20896507688110577,,,True,Fácil (0.05-0.15)
R_1jImmHuCDaof0wB,No_privada,20,0.6938261372685989,0.6495139871448026,0.0443121501237963,0.11078037530949075,0.1772486004951852,0.443121501237963,,,True,Fácil (0.05-0.15)
R_1jJn0A4AdcU2Cg7,Privada_sensible,20,0.48244139098626443,0.48017563422216936,0.0022657567640950727,0.005664391910237682,0.00906302705638029,0.022657567640950727,,,True,Muy fácil (Δ≤0.05)
R_1jNXwv23Py7NoXB,Privada_moderada,7,0.3236630093804853,0.2180252783401664,0.1056377310403189,0.2640943276007972,0.4225509241612756,1.0563773104031888,,,True,Moderado (0.15-0.30)
R_1jUkyJVRdxgQkcJ,Privada_sensible,20,0.5473111542908068,0.4885964213539677,0.0587147329368391,0.14678683234209774,0.2348589317473564,0.587147329368391,,,True,Fácil (0.05-0.15)
R_1jUqdfR1Zz6mZMf,Privada_sensible,20,0.41981907837678445,0.38193497866899373,0.03788409970779072,0.0947102492694768,0.15153639883116288,0.3788409970779072,,,True,Fácil (0.05-0.15)
R_1jZkLNE1JdtyVpH,Privada_sensible,20,0.39716802080058045,0.3909289558507303,0.006239064949850159,0.015597662374625398,0.024956259799400637,0.062390649498501594,,,True,Muy fácil (Δ≤0.05)
R_1jcXRruIUSWWOb8,Privada_sensible,20,0.4853848456849093,0.46390031594320574,0.021484529741703562,0.053711324354258905,0.08593811896681425,0.21484529741703562,,,True,Fácil (0.05-0.15)
R_1jdLI5cWhAhAzSB,Privada_sensible,14,0.6276139363592954,0.3856219443458253,0.2419919920134701,0.6049799800336753,0.9679679680538804,2.419919920134701,,,False,Difícil (>0.30)
R_1jiXLH45lNweI9J,No_privada,7,0.3771395823201824,0.15806056458051282,0.2190790177396696,0.547697544349174,0.8763160709586784,2.190790177396696,,,False,Difícil (>0.30)
R_1jizuM2MEMPZJU2,Privada_sensible,12,0.2450231574501894,0.22529843727721957,0.019724720172969834,0.049311800432424585,0.07889888069187934,0.19724720172969834,,,True,Muy fácil (Δ≤0.05)
R_1jkUoMkIWYawY3v,No_privada,8,0.5310950621639293,0.5062265579463369,0.024868504217592458,0.062171260543981144,0.09947401687036983,0.24868504217592458,,,True,Fácil (0.05-0.15)
R_1joYJwAIb83oGBr,No_privada,19,0.3823098549077598,0.34799553102833813,0.03431432387942168,0.0857858096985542,0.13725729551768673,0.3431432387942168,,,True,Fácil (0.05-0.15)
R_1jqfjkbFjznk23R,Privada_sensible,20,0.4129930802358352,0.4083549641304319,0.004638116105403323,0.011595290263508307,0.01855246442161329,0.046381161054033226,,,True,Muy fácil (Δ≤0.05)
R_1jrFqjJw9tz8yFW,Privada_sensible,20,0.43345706390647043,0.3954542677828528,0.03800279612361762,0.09500699030904405,0.15201118449447049,0.3800279612361762,,,True,Fácil (0.05-0.15)
R_1juAU46vkXUPxNs,No_privada,20,0.6164285430569708,0.6099061304772337,0.006522412579737069,0.016306031449342673,0.026089650318948276,0.06522412579737069,,,True,Muy fácil (Δ≤0.05)
R_1jxgzw29aqAAA49,Privada_sensible,20,0.26483882217625354,0.2599731677372415,0.004865654439012046,0.012164136097530115,0.019462617756048184,0.04865654439012046,,,True,Muy fácil (Δ≤0.05)
R_1jxnSExkmLQ7kCE,Privada_moderada,11,0.5369191683779851,0.5032704792860839,0.03364868909190122,0.08412172272975305,0.13459475636760487,0.3364868909190122,,,True,Fácil (0.05-0.15)
R_1jxrONSgbKndqJj,Privada_sensible,7,0.3564715000584004,0.1253284874195322,0.2311430126388682,0.5778575315971705,0.9245720505554728,2.311430126388682,,,False,Difícil (>0.30)
R_1k0Q9IrJcX82jAz,Privada_moderada,11,0.21150931034982584,0.20516032666800055,0.006348983681825293,0.015872459204563233,0.025395934727301173,0.06348983681825293,,,True,Muy fácil (Δ≤0.05)
R_1k0jNifwb1pjiE2,No_privada,19,0.3784769721041602,0.32015759355976026,0.05831937854439995,0.14579844636099987,0.2332775141775998,0.5831937854439995,,,True,Fácil (0.05-0.15)
R_1k1zPs6FKsqm1Ib,Privada_sensible,7,0.13565799175844753,0.06963227208450859,0.06602571967393894,0.16506429918484736,0.26410287869575577,0.6602571967393894,,,True,Moderado (0.15-0.30)
R_1kMSPTD9ssCD0Qg,Privada_sensible,8,0.35458354255894564,0.32579118628670334,0.028792356272242303,0.07198089068060576,0.11516942508896921,0.28792356272242303,,,True,Fácil (0.05-0.15)
R_1kNwFGBAUSrxQP0,Privada_sensible,11,0.34199793990770777,0.33554452796164375,0.006453411946064025,0.016133529865160062,0.0258136477842561,0.06453411946064025,,,True,Muy fácil (Δ≤0.05)
R_1kSaHSB3r65fbKE,No_privada,8,0.6322499620568904,0.2942836174755999,0.33796634458129055,0.8449158614532263,1.3518653783251622,3.379663445812905,,,False,Difícil (>0.30)
R_1kYuVPgjXmEfSf8,Privada_moderada,20,0.5631989679131356,0.5302930878028644,0.03290588011027118,0.08226470027567795,0.13162352044108472,0.3290588011027118,,,True,Fácil (0.05-0.15)
R_1l4zCtGUTvAWdS6,No_privada,15,0.5756715363525658,0.5531654650402434,0.022506071312322407,0.056265178280806016,0.09002428524928963,0.22506071312322407,,,True,Fácil (0.05-0.15)
R_1l5XwZ4YjHH4eUg,Privada_sensible,19,0.6220792106966311,0.6160539093900073,0.00602530130662382,0.015063253266559551,0.02410120522649528,0.060253013066238204,,,True,Muy fácil (Δ≤0.05)
R_1l60ZBMh06nGSyP,Privada_sensible,20,0.34630117908082053,0.3452416597395243,0.0010595193412962223,0.0026487983532405557,0.004238077365184889,0.010595193412962223,,,True,Muy fácil (Δ≤0.05)
R_1l6oxKA9uiM9GUo,Privada_sensible,8,0.42871987340969026,0.42845057596108194,0.00026929744860831883,0.0006732436215207971,0.0010771897944332753,0.0026929744860831883,,,True,Muy fácil (Δ≤0.05)
R_1lc5VhuuiYk1fRi,Privada_sensible,9,0.6557319941898554,0.5080090881794654,0.14772290601038995,0.3693072650259749,0.5908916240415598,1.4772290601038995,,,False,Difícil (>0.30)
R_1lfNYOmsEIqOn65,Privada_sensible,20,0.22235506016348913,0.21847465801979726,0.003880402143691869,0.009701005359229672,0.015521608574767476,0.03880402143691869,,,True,Muy fácil (Δ≤0.05)
R_1lgUY99cBP0idWY,Privada_sensible,20,0.3682582761174127,0.36681786235613795,0.0014404137612747392,0.003601034403186848,0.005761655045098957,0.014404137612747392,,,True,Muy fácil (Δ≤0.05)
R_1lgeraQD2mZ2SDP,No_privada,8,0.5479454760939151,0.309465922067867,0.2384795540260481,0.5961988850651202,0.9539182161041924,2.384795540260481,,,False,Difícil (>0.30)
R_1lhEybvgNui8FOA,Privada_sensible,20,0.30632172859836065,0.28700862307197084,0.019313105526389818,0.048282763815974544,0.07725242210555927,0.19313105526389818,,,True,Muy fácil (Δ≤0.05)
R_1llE6a2soYDjvyv,Privada_sensible,8,0.5214512907214749,0.35108328675947015,0.17036800396200474,0.42592000990501183,0.681472015848019,1.7036800396200473,,,False,Difícil (>0.30)
R_1lmD7TvexZgvJfk,No_privada,20,0.29679925842250765,0.29413734618150333,0.002661912241004316,0.00665478060251079,0.010647648964017264,0.02661912241004316,,,True,Muy fácil (Δ≤0.05)
R_1lnsHboKUuTZZIO,Privada_sensible,20,0.6262231215145966,0.6103534698405833,0.01586965167401333,0.039674129185033324,0.06347860669605332,0.1586965167401333,,,True,Muy fácil (Δ≤0.05)
R_1ltxGPdvIgeKcV3,Privada_sensible,20,0.5606499847353453,0.5290970622541732,0.03155292248117214,0.07888230620293035,0.12621168992468856,0.3155292248117214,,,True,Fácil (0.05-0.15)
R_1lxYa2W6GgcAQ19,Privada_sensible,20,0.26992319248931157,0.24598029058412077,0.0239429019051908,0.059857254762977,0.0957716076207632,0.239429019051908,,,True,Fácil (0.05-0.15)
R_1mC1GkAuzW7JKI5,Privada_sensible,20,0.3631868364288121,0.3517972461791522,0.011389590249659909,0.028473975624149772,0.045558360998639635,0.11389590249659909,,,True,Muy fácil (Δ≤0.05)
R_1mDjlyYfCts4tkF,Privada_sensible,20,0.5550566483913776,0.4636606002830071,0.09139604810837049,0.22849012027092622,0.36558419243348195,0.9139604810837049,,,True,Moderado (0.15-0.30)
R_1mEmb9jWLRYCU4e,No_privada,20,0.7085762126747213,0.7020339045306326,0.006542308144088627,0.016355770360221566,0.026169232576354506,0.06542308144088627,,,True,Muy fácil (Δ≤0.05)
R_1mI2VIesV2bWn6N,Privada_sensible,9,0.23499457568230311,0.1925709861111138,0.0424235895711893,0.10605897392797325,0.1696943582847572,0.424235895711893,,,True,Fácil (0.05-0.15)
R_1mQrQ5EFGvbBRLb,Privada_sensible,20,0.800123863328508,0.4883813742979144,0.31174248903059365,0.7793562225764841,1.2469699561223746,3.1174248903059363,,,False,Difícil (>0.30)
R_1meEApGTqRnvC4S,No_privada,20,0.3938443084473079,0.37314942718775407,0.02069488125955382,0.05173720314888455,0.08277952503821528,0.2069488125955382,,,True,Fácil (0.05-0.15)
R_1mjVHaKO1NUsecO,Privada_sensible,20,0.28089001751454856,0.27584028400411514,0.0050497335104334184,0.012624333776083546,0.020198934041733674,0.050497335104334184,,,True,Muy fácil (Δ≤0.05)
R_1mqJlKX7N1NOaMS,Privada_sensible,7,0.13444503373050704,0.1143199827326063,0.02012505099790074,0.05031262749475185,0.08050020399160296,0.2012505099790074,,,True,Fácil (0.05-0.15)
R_1myeUpVwl79jE6X,No_privada,20,0.26563044813801806,0.2589018376984523,0.006728610439565741,0.016821526098914352,0.026914441758262964,0.06728610439565741,,,True,Muy fácil (Δ≤0.05)
R_1mzxeFCZSlcG18B,Privada_sensible,20,0.48012335007830453,0.3773844637888579,0.10273888628944661,0.2568472157236165,0.41095554515778643,1.027388862894466,,,True,Moderado (0.15-0.30)
R_1n2XyR9n5YE8q8W,Privada_moderada,20,0.3888239069722607,0.33929554665315226,0.049528360319108455,0.12382090079777114,0.19811344127643382,0.49528360319108455,,,True,Fácil (0.05-0.15)
R_1n6AsdImGHrq26m,Privada_sensible,9,0.6646484129427043,0.5560677110304711,0.10858070191223312,0.2714517547805828,0.4343228076489325,1.0858070191223312,,,True,Moderado (0.15-0.30)
R_1n8BvyizxzPXoSE,Privada_sensible,9,0.23545481506772167,0.21975520541509197,0.015699609652629704,0.03924902413157426,0.06279843861051881,0.15699609652629704,,,True,Muy fácil (Δ≤0.05)
R_1n8h8059UUul8Dr,Privada_sensible,20,0.634264647155058,0.6184716229915436,0.01579302416351447,0.03948256040878617,0.06317209665405787,0.15793024163514469,,,True,Muy fácil (Δ≤0.05)
R_1nOCRAcsi1AU77q,Privada_moderada,20,0.4783852348964893,0.3586551739141856,0.11973006098230371,0.29932515245575925,0.47892024392921484,1.197300609823037,,,True,Moderado (0.15-0.30)
R_1nOCbm9LVjgq65b,Privada_sensible,20,0.5136178058048753,0.4224788386929685,0.09113896711190678,0.22784741777976694,0.3645558684476271,0.9113896711190678,,,True,Moderado (0.15-0.30)
R_1nORk4YlSycK1zx,Privada_sensible,10,0.4669072677447859,0.46665597156628097,0.000251296178504945,0.0006282404462623625,0.00100518471401978,0.00251296178504945,,,True,Muy fácil (Δ≤0.05)
R_1nW6XSWKs4hCzUa,Privada_sensible,19,0.4006535383561642,0.3732462051913455,0.027407333164818692,0.06851833291204673,0.10962933265927477,0.2740733316481869,,,True,Fácil (0.05-0.15)
R_1nZzu0Kj9WQ8P4x,Privada_sensible,8,0.1937889456395766,0.19304916409509412,0.0007397815444824818,0.0018494538612062045,0.002959126177929927,0.007397815444824818,,,True,Muy fácil (Δ≤0.05)
R_1o4IsRkXnLlSU6K,Privada_sensible,20,0.6184125425236598,0.6084097232030053,0.010002819320654499,0.025007048301636248,0.040011277282617996,0.10002819320654499,,,True,Muy fácil (Δ≤0.05)
R_1o6au5rOnBHoiU9,No_privada,20,0.288047619163368,0.2825861766986201,0.005461442464747945,0.013653606161869863,0.02184576985899178,0.054614424647479454,,,True,Muy fácil (Δ≤0.05)
R_1oBAlEyCcdvHU6N,Privada_sensible,20,0.5145819654033794,0.4938557557886349,0.02072620961474453,0.05181552403686132,0.08290483845897811,0.20726209614744528,,,True,Fácil (0.05-0.15)
R_1oFRyes3ggnKU4B,Privada_sensible,20,0.3299988421456149,0.30610117475826853,0.02389766738734639,0.05974416846836597,0.09559066954938555,0.23897667387346389,,,True,Fácil (0.05-0.15)
R_1oFSDeGAQcUN2v8,No_privada,20,0.7970391912330608,0.7583480249789581,0.03869116625410263,0.09672791563525657,0.1547646650164105,0.38691166254102627,,,True,Fácil (0.05-0.15)
R_1oHfxbnrluT6eo4,Privada_sensible,20,0.6366698577118477,0.599584119424291,0.03708573828755668,0.0927143457188917,0.14834295315022672,0.3708573828755668,,,True,Fácil (0.05-0.15)
R_1obwpb6iowh7vew,Privada_sensible,20,0.6664976815775369,0.5317327838663135,0.13476489771122335,0.3369122442780584,0.5390595908448934,1.3476489771122335,,,False,Difícil (>0.30)
R_1od3pz9nFmDAkiu,No_privada,20,0.45018564438996406,0.43608977938237037,0.014095865007593689,0.03523966251898422,0.056383460030374755,0.1409586500759369,,,True,Muy fácil (Δ≤0.05)
R_1odlzSMsCNFupb4,Privada_sensible,20,0.3686602684609942,0.32659224780470386,0.04206802065629034,0.10517005164072585,0.16827208262516136,0.4206802065629034,,,True,Fácil (0.05-0.15)
R_1ojO3nxlUuAWLyE,Privada_sensible,9,0.22950735752687737,0.21968981548338745,0.009817542043489919,0.024543855108724796,0.039270168173959674,0.09817542043489919,,,True,Muy fácil (Δ≤0.05)
