Survey ResponseID,n_recs,ild_category,ild_cat1,ild_cat2,ild_pct,avg_score,avg_reasons,hit_rate,privacy_level,exp_group,total_products,category_diversity,is_category_specialist,category_top1,cuartil_hist
R_2f2HuzhFg7Fnduq,20,8,6,5,0.4,0.457570359054179,2.2,0.15,Privada_sensible,na,1023.0,237,False,PET_FOOD,Q4 historial rico
R_2f3d4w7vqBG6l92,20,10,7,4,0.5,0.4901122279293347,2.6,0.9,Privada_sensible,na,267.0,156,False,NAN,Q2
R_2f7MFUqYnEv92pF,5,5,5,5,1.0,0.41818772344123367,3.0,0.6,No_privada,na,624.0,257,False,NAN,Q3
R_2f9Ei4oz2kgmLFJ,8,2,2,2,0.25,0.6198095319704168,2.375,0.625,Privada_sensible,na,95.0,60,False,SKIN_TREATMENT_MASK,Q1 cold-start
R_2fD6Jy2muMgaubH,15,9,6,5,0.6,0.1882567711434234,2.8,0.13333333333333333,Privada_sensible,na,747.0,278,False,ABIS_BOOK,Q4 historial rico
R_2fDtnk8jwaRUZjn,20,9,6,4,0.45,0.4130741289557003,3.0,0.05,Privada_moderada,control,167.0,86,False,NAN,Q1 cold-start
R_2fGP2IUNlOit4kE,4,3,3,2,0.75,0.5261874821159536,3.0,0.5,Privada_sensible,na,140.0,34,False,PRIME,Q1 cold-start
R_2fImfpKkUn0Fl1Z,20,16,8,5,0.8,0.4275331110184224,1.95,0.7,Privada_sensible,na,1301.0,322,False,NAN,Q4 historial rico
R_2fIpcmjmR7iDqYo,11,7,6,5,0.6363636363636364,0.5083353152800512,2.909090909090909,1.0,Privada_moderada,control,504.0,154,False,ABIS_BOOK,Q3
R_2fQoqPD5ygeWViN,7,6,6,4,0.8571428571428571,0.45838166893001553,2.5714285714285716,0.2857142857142857,Privada_sensible,na,542.0,184,False,ABIS_BOOK,Q3
R_2fczRSkERZkjyDP,20,8,6,3,0.4,0.3902588425379273,3.0,0.15,No_privada,na,388.0,211,False,NAN,Q3
R_2feZdiUVUKMKbmp,5,5,5,4,1.0,0.6140853615966625,3.0,0.2,Privada_moderada,control,132.0,70,False,EARRING,Q1 cold-start
R_2fiYglD2HzQVm0g,13,7,6,5,0.5384615384615384,0.35457369200220473,2.8461538461538463,0.15384615384615385,Privada_moderada,control,265.0,105,False,ABIS_BOOK,Q2
R_2fjlGgn57pSPgdU,4,4,4,4,1.0,0.9719219568695213,2.25,1.0,Privada_sensible,na,285.0,164,False,NAN,Q2
R_2fjs77gvSmIDAes,6,4,4,5,0.6666666666666666,0.4555764828169513,2.6666666666666665,0.5,Privada_sensible,na,107.0,64,False,ABIS_BOOK,Q1 cold-start
R_2foIkyims4WyyYQ,20,10,8,6,0.5,0.3955981073890413,3.0,0.05,No_privada,na,509.0,150,False,GIFT_CARD,Q3
R_2fs0Ps4LT36ylOI,7,5,5,6,0.7142857142857143,0.2928752986793471,3.0,0.14285714285714285,No_privada,na,611.0,242,False,ABIS_BOOK,Q3
R_2fuPf0OEnWfOjjm,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,87.0,51,False,CHOCOLATE_CANDY,Q1 cold-start
R_2fusKB1BrcMCMWB,6,4,3,3,0.6666666666666666,0.5037671984767192,2.8333333333333335,0.16666666666666666,Privada_moderada,control,520.0,210,False,SNACK_FOOD_BAR,Q3
R_2fwcmF11OiCN6PF,3,1,1,1,0.3333333333333333,0.6287129928484455,2.0,0.3333333333333333,Privada_sensible,na,106.0,79,False,NAN,Q1 cold-start
R_2fxhde3AmAoBQBS,20,13,8,8,0.65,0.20860871722706215,2.65,0.05,Privada_sensible,na,378.0,155,False,NUTRITIONAL_SUPPLEMENT,Q3
R_2fy7JSBbIRNQKLb,20,10,8,7,0.5,0.3842451708299753,3.0,0.15,No_privada,na,442.0,148,False,ABIS_BOOK,Q3
R_2gfcoSzxRJDOfdv,2,1,1,1,0.5,0.8163621585203464,1.5,0.5,Privada_sensible,na,89.0,60,False,LEAVENING_AGENT,Q1 cold-start
R_2mAJniG0xVBIInL,20,8,4,2,0.4,0.483651496035906,2.3,0.9,Privada_sensible,na,1295.0,416,False,ABIS_BOOK,Q4 historial rico
R_2mKYTXpTsUEkSGt,20,7,6,3,0.35,0.3092988529370071,3.0,0.05,No_privada,na,513.0,186,False,NUTRITIONAL_SUPPLEMENT,Q3
R_2ohMwJ89VMqWmQ1,2,2,2,2,1.0,0.8887048843160703,3.0,1.0,No_privada,na,134.0,82,False,ABIS_BOOK,Q1 cold-start
R_2pK2zZBvbieDcxb,20,11,9,9,0.55,0.648372683487255,2.6,0.45,Privada_sensible,na,412.0,161,False,GIFT_CARD,Q3
R_2pKbiSIpze2jP6t,8,5,4,4,0.625,0.41071865991067297,3.0,0.25,No_privada,na,822.0,276,False,ABIS_BOOK,Q4 historial rico
R_2pPHDZGt8o0cCna,20,13,9,6,0.65,0.4586439452863127,2.25,0.6,Privada_sensible,na,620.0,167,False,HEALTH_PERSONAL_CARE,Q3
R_2pQU4najBWmK2eS,9,6,6,4,0.6666666666666666,0.5178058426587268,2.7777777777777777,0.6666666666666666,Privada_sensible,na,673.0,274,False,HARDWARE_HANDLE,Q3
R_2pWAVsUj7WsZHLs,14,8,7,6,0.5714285714285714,0.25938702859320995,2.5,0.21428571428571427,Privada_sensible,na,601.0,221,False,TOY_BUILDING_BLOCK,Q3
R_2pWPV1jAXWmFSlW,11,9,7,7,0.8181818181818182,0.26470136167876807,2.909090909090909,0.09090909090909091,Privada_moderada,control,660.0,282,False,ABIS_BOOK,Q3
R_2pWwhBj1ZE9iNrB,4,4,4,4,1.0,0.6019311946665438,2.75,0.25,Privada_sensible,na,180.0,89,False,ABIS_BOOK,Q1 cold-start
R_2pXJzGORiEDPmpz,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,208.0,87,False,NAN,Q2
R_2q1T7bTpUriDg78,17,10,8,6,0.5882352941176471,0.4907945441268867,2.9411764705882355,0.35294117647058826,Privada_moderada,control,166.0,92,False,ELECTRONIC_CABLE,Q1 cold-start
R_2q1uheRKtxMoKQw,6,4,4,5,0.6666666666666666,0.45297883523925586,2.0,0.6666666666666666,Privada_sensible,na,45.0,26,False,SHIRT,Q1 cold-start
R_2q2hekIiutgInrE,20,8,6,5,0.4,0.29243026720529863,3.0,0.1,No_privada,na,1288.0,330,False,FRUIT,Q4 historial rico
R_2q7CELN85B8I2qU,20,14,11,7,0.7,0.4450644654953278,3.0,0.95,No_privada,na,1311.0,398,False,JUICE_AND_JUICE_DRINK,Q4 historial rico
R_2q8FTalUrvHHhJj,19,12,10,9,0.631578947368421,0.2879047087219937,3.0,0.10526315789473684,No_privada,na,1513.0,335,False,NAN,Q4 historial rico
R_2q8iXF82LthJM66,20,13,10,8,0.65,0.39407273446225355,2.45,0.25,Privada_sensible,na,1199.0,187,False,NAN,Q4 historial rico
R_2q9Qi9d6STzOGuw,5,1,1,1,0.2,0.49125387861644654,1.4,0.2,Privada_sensible,na,15.0,11,False,CHARGING_ADAPTER,Q1 cold-start
R_2qD8ep8d313iLj4,11,10,8,5,0.9090909090909091,0.4552392378174691,2.0,1.0,Privada_sensible,na,778.0,246,False,VITAMIN,Q4 historial rico
R_2qENkgJuEZ3grIf,3,3,3,3,1.0,0.5527835457197089,2.6666666666666665,1.0,Privada_sensible,na,286.0,125,False,NAN,Q2
R_2qeXZMff18m7VYW,7,4,4,4,0.5714285714285714,0.308743278354863,3.0,0.14285714285714285,No_privada,na,682.0,158,False,PET_FOOD,Q3
R_2qgDsi30H7yPwwA,8,2,2,2,0.25,0.4343584656415612,3.625,0.125,Privada_sensible,na,16.0,13,False,ABIS_BOOK,Q1 cold-start
R_2qjAN1lyLAdAxT2,19,10,7,6,0.5263157894736842,0.34850004538303664,2.8421052631578947,0.631578947368421,Privada_sensible,na,1021.0,305,False,ABIS_BOOK,Q4 historial rico
R_2qlPdIFErDrwMIT,20,9,6,4,0.45,0.42365754908485326,1.5,0.85,Privada_sensible,na,1172.0,337,False,NUTRITIONAL_SUPPLEMENT,Q4 historial rico
R_2qlY017cQ9wFTSr,3,3,3,3,1.0,0.4231637971754009,3.0,0.3333333333333333,No_privada,na,339.0,131,False,ABIS_BOOK,Q2
R_2qmTT4GycNBbEQQ,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,587.0,235,False,ABIS_BOOK,Q3
R_2qqJ2Suzi2b36gJ,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,28.0,17,False,ABIS_BOOK,Q1 cold-start
R_2qsoPZVn3KYMdsc,20,15,9,7,0.75,0.361380157162887,2.4,0.1,Privada_sensible,na,1006.0,266,False,SKIN_MOISTURIZER,Q4 historial rico
R_2qxZ0v6uaLBRkV7,20,13,8,6,0.65,0.29428790270541466,2.15,0.45,Privada_sensible,na,2267.0,479,False,ABIS_BOOK,Q4 historial rico
R_2qyeiL0ZAGhOrWs,2,1,1,1,0.5,0.9964664320474927,3.0,1.0,No_privada,na,337.0,142,False,NUTRITIONAL_SUPPLEMENT,Q2
R_2r7Zl5CTeW1dMqd,20,12,8,6,0.6,0.24084097698497547,2.0,0.05,Privada_sensible,na,693.0,233,False,PET_FOOD,Q3
R_2rA82heHAv0b0jn,15,12,7,6,0.8,0.2726602472320968,2.8,0.4,Privada_sensible,na,1126.0,309,False,ABIS_BOOK,Q4 historial rico
R_2rAxbAQHK26EJzl,2,1,1,1,0.5,0.7980471944326335,3.0,0.5,Privada_sensible,na,1184.0,118,False,PACKAGED_SOUP_AND_STEW,Q4 historial rico
R_2rGU84mWHDrNjun,7,1,1,1,0.14285714285714285,0.6279263498050555,3.0,1.0,No_privada,na,405.0,34,False,FIGURINE,Q3
R_2rIQ3xPfAH7KF8A,2,2,2,2,1.0,0.9949839159708744,3.0,1.0,Privada_sensible,na,1216.0,299,False,COOKIE,Q4 historial rico
R_2rIokyDoOjDH9iR,6,4,4,4,0.6666666666666666,0.48464984463286065,3.0,0.3333333333333333,No_privada,na,244.0,78,False,ABIS_MUSIC,Q2
R_2rJyfdZGQD2rif2,20,17,10,7,0.85,0.4271446479937283,2.3,0.05,Privada_sensible,na,1202.0,345,False,NUTRITIONAL_SUPPLEMENT,Q4 historial rico
R_2rMJHlcINrHEFVL,20,10,7,8,0.5,0.32857465145567055,2.3,0.1,Privada_sensible,na,1129.0,347,False,NAN,Q4 historial rico
R_2rOPRiLTdvFrJFq,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,620.0,153,False,ANIMAL_NUTRITIONAL_SUPPLEMENT,Q3
R_2rSCIIoYvdTDFXv,16,13,7,5,0.8125,0.362336615054832,2.0625,0.5,Privada_sensible,na,146.0,50,False,VITAMIN,Q1 cold-start
R_2rTPf8FZmr95JGX,2,2,2,2,1.0,0.5336934300957366,2.0,0.5,Privada_sensible,na,272.0,122,False,NAN,Q2
R_2rUZ5OWKwvV0JrM,1,1,1,1,1.0,1.0,3.0,1.0,Privada_moderada,control,249.0,124,False,FIGURINE,Q2
R_2rVfgIfX5IVQgoF,3,1,1,1,0.3333333333333333,0.5858151103514039,3.0,1.0,No_privada,na,212.0,123,False,PHYSICAL_VIDEO_GAME_SOFTWARE,Q2
R_2rVp4uDv9fYIfdd,20,10,8,6,0.5,0.29215016131076266,3.0,0.15,Privada_moderada,treated,931.0,325,False,PET_FOOD,Q4 historial rico
R_2rY2mk8Uf0zUqZz,20,13,11,7,0.65,0.4296198382254667,3.0,0.85,No_privada,na,580.0,162,False,ABIS_BOOK,Q3
R_2ri3AN1GYn5VV9a,6,3,3,2,0.5,0.9525499549150241,2.8333333333333335,1.0,Privada_sensible,na,36.0,25,False,NAN,Q1 cold-start
R_2ri4RVtvkxnZzHj,14,8,7,6,0.5714285714285714,0.36305979865963495,2.4285714285714284,0.07142857142857142,Privada_sensible,na,1026.0,361,False,NAN,Q4 historial rico
R_2rpTh0K62y8ySKs,12,9,9,8,0.75,0.3352090730681432,2.9166666666666665,0.16666666666666666,Privada_sensible,na,122.0,77,False,NAN,Q1 cold-start
R_2rq1RYK32NVtmhc,20,14,10,7,0.7,0.3471197715089844,2.6,0.35,Privada_sensible,na,428.0,154,False,PET_FOOD,Q3
R_2rqIuqTee7Adi7Z,20,16,13,8,0.8,0.3239157684376447,3.0,0.15,No_privada,na,374.0,169,False,ABIS_BOOK,Q2
R_2rub5xNqa756dIn,20,10,7,4,0.5,0.5381519550771754,3.0,0.15,No_privada,na,232.0,120,False,NAN,Q2
R_2rv97sVPbSunBQO,3,2,3,2,0.6666666666666666,0.8591549464950973,2.6666666666666665,1.0,Privada_sensible,na,200.0,81,False,PET_PEST_CONTROL,Q2
R_2s0jSMfxg63zSw5,20,11,10,7,0.55,0.2582106598623995,2.35,0.05,Privada_sensible,na,504.0,200,False,NUTRITIONAL_SUPPLEMENT,Q3
R_2s1NERfXcg9x1UQ,14,12,10,8,0.8571428571428571,0.2589307295992378,2.7142857142857144,0.07142857142857142,Privada_sensible,na,1034.0,344,False,NAN,Q4 historial rico
R_2s4n0WZMl82meOT,20,18,14,10,0.9,0.3822665208695311,2.55,0.95,Privada_sensible,na,1357.0,300,False,SHIRT,Q4 historial rico
R_2s5OzoDX56gIWr0,20,8,4,3,0.4,0.5485663471743795,3.0,0.25,No_privada,na,245.0,114,False,SHIRT,Q2
R_2s5YO3cdqKDFyIM,20,14,12,7,0.7,0.3461901687124803,2.15,0.2,Privada_sensible,na,1356.0,380,False,ABIS_BOOK,Q4 historial rico
R_2sRWbepslqKPgL7,3,3,3,3,1.0,0.8252395352955304,2.3333333333333335,0.6666666666666666,Privada_sensible,na,235.0,102,False,SEXUAL_STIMULATION_DEVICE,Q2
R_2sSaxHDwxRTJZP3,20,12,10,9,0.6,0.25413048874777816,3.0,0.15,No_privada,na,267.0,72,False,PET_FOOD,Q2
R_2sSf7h0d1GXhEcA,20,6,5,4,0.3,0.3595970435312835,3.0,0.15,No_privada,na,522.0,49,True,GIFT_CARD,Q3
R_2sYHDhT6DJy2U6q,1,1,1,1,1.0,1.0,3.0,1.0,Privada_moderada,treated,352.0,114,False,ABIS_BOOK,Q2
R_2sbCr0DY5BIHWiF,14,3,3,3,0.21428571428571427,0.5180615455413488,2.5,0.42857142857142855,Privada_sensible,na,430.0,69,False,NUT_AND_SEED,Q3
R_2sbEmqvoBWjZzV9,20,13,8,6,0.65,0.2543671461940569,3.0,0.05,No_privada,na,133.0,79,False,MOUTHWASH,Q1 cold-start
R_2sbf0hqTGFb880u,20,11,9,9,0.55,0.4379137454579955,2.45,0.25,Privada_sensible,na,540.0,182,False,NAN,Q3
R_2sd5PkKaNjksDvU,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,216.0,137,False,ABIS_BOOK,Q2
R_2sdyE1uJjHZElM1,20,12,7,7,0.6,0.562116936310607,2.75,0.75,Privada_sensible,na,1734.0,424,False,GIFT_CARD,Q4 historial rico
R_2t2UfXrRfbnyKGU,12,6,5,5,0.5,0.31176375561240616,2.9166666666666665,0.25,Privada_moderada,control,232.0,111,False,NAN,Q2
R_2t3ifk3xBqzIWG9,18,8,6,6,0.4444444444444444,0.2441640358572696,2.9444444444444446,0.1111111111111111,Privada_moderada,control,652.0,229,False,ABIS_BOOK,Q3
R_2t3tRCYPYTn4xQe,20,9,7,4,0.45,0.5160081751159826,2.1,0.2,Privada_sensible,na,80.0,49,False,NAN,Q1 cold-start
R_2t5uladxRwCFEss,15,6,5,4,0.4,0.3827365393813254,2.2,0.06666666666666667,Privada_sensible,na,466.0,191,False,ABIS_BOOK,Q3
R_2tDsyPHHxJD0dMK,20,13,7,4,0.65,0.31158324955909195,2.05,0.05,Privada_sensible,na,494.0,230,False,ABIS_BOOK,Q3
R_2tEuzX0j3530EZC,20,9,7,3,0.45,0.2545340899316296,2.4,0.1,Privada_sensible,na,1079.0,266,False,NAN,Q4 historial rico
R_2tK9xIUteAzFb42,19,10,7,6,0.5263157894736842,0.20430892703169423,2.473684210526316,0.05263157894736842,Privada_sensible,na,234.0,129,False,SCREEN_PROTECTOR,Q2
R_2tKkkn9kmHShB7q,2,2,2,2,1.0,0.8350576670200198,3.0,1.0,Privada_sensible,na,345.0,91,False,WATER,Q2
R_2tLs2IiZVKYXymB,20,15,8,6,0.75,0.4953509738797132,2.2,0.95,Privada_sensible,na,1102.0,266,False,ABIS_BOOK,Q4 historial rico
R_2taM3mpNPF0o1yf,20,10,10,9,0.5,0.2617262254816057,2.4,0.55,Privada_sensible,na,806.0,291,False,NAN,Q4 historial rico
R_2tajYnRL3lW3Bri,20,15,11,10,0.75,0.3155580761533011,3.0,0.05,No_privada,na,444.0,170,False,ESSENTIAL_OIL,Q3
R_2tbqMx9jeyHq0EW,4,4,4,3,1.0,0.6339050734356565,3.0,0.25,Privada_moderada,control,114.0,76,False,ELECTRONIC_CABLE,Q1 cold-start
R_2tc9WxJNVPJwvOW,20,8,7,4,0.4,0.5056689410015008,3.0,0.2,Privada_moderada,control,684.0,298,False,INCONTINENCE_PROTECTOR,Q3
R_2tfEDXuyNRcQoWs,13,9,8,6,0.6923076923076923,0.41657199900583297,2.6153846153846154,0.15384615384615385,Privada_sensible,na,471.0,164,False,ABIS_BOOK,Q3
R_2tfHzrdo6EEaiWi,20,14,10,6,0.7,0.42996705248014644,2.6,0.1,Privada_sensible,na,645.0,231,False,NAN,Q3
R_2tfh4rvpUWWJndF,20,8,6,5,0.4,0.398568973284778,2.05,0.3,Privada_sensible,na,589.0,255,False,NAN,Q3
R_2tiesVScqzOYO1M,5,5,5,3,1.0,0.508654839778852,3.0,1.0,No_privada,na,373.0,159,False,PET_SUPPLIES,Q2
R_2tlrtwEaex5e5hZ,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,165.0,79,False,NAN,Q1 cold-start
R_2tm9zMPq8ZzYFPK,3,3,3,3,1.0,0.5908429123016041,2.6666666666666665,0.3333333333333333,Privada_sensible,na,586.0,236,False,ABIS_BOOK,Q3
R_2tmwHXgKbA2OqSS,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,292.0,165,False,PROTEIN_SUPPLEMENT_POWDER,Q2
R_2tn7usvdRXV7JzE,4,4,4,4,1.0,0.5403459364392166,2.75,0.5,Privada_sensible,na,452.0,241,False,BABY_PRODUCT,Q3
R_2tnWUItCZuEhmXh,20,10,7,5,0.5,0.3187592228386792,3.0,0.05,No_privada,na,322.0,136,False,ABIS_BOOK,Q2
R_2ttheHebJMgjLdW,12,9,7,6,0.75,0.30233039810137985,2.75,0.08333333333333333,Privada_sensible,na,362.0,191,False,ABIS_BOOK,Q2
R_2ty5PQXuPozuNHy,20,8,6,4,0.4,0.4643670232537727,2.6,0.95,Privada_sensible,na,283.0,85,False,GIFT_CARD,Q2
R_2tygtwTlYUSUV1D,2,1,1,1,0.5,1.0,1.0,1.0,Privada_sensible,na,219.0,83,False,ABIS_BOOK,Q2
R_2uDwr4cc8DAqljF,4,3,3,2,0.75,0.7091705987493719,2.5,0.75,Privada_sensible,na,149.0,94,False,NAN,Q1 cold-start
R_2uIMLcJgQmb0v3G,20,17,10,7,0.85,0.3975416451791059,2.2,0.1,Privada_sensible,na,1665.0,332,False,NUTRITIONAL_SUPPLEMENT,Q4 historial rico
R_2uJNNtCkkKwNTjC,3,3,3,3,1.0,0.9574260306901395,2.3333333333333335,1.0,Privada_sensible,na,708.0,234,False,ABIS_BOOK,Q4 historial rico
R_2uJnrzmcdz6BzLc,20,9,9,8,0.45,0.47829976143978203,2.6,0.1,Privada_sensible,na,278.0,116,False,NAN,Q2
R_2uKaOXO8LfgoFf3,20,7,6,4,0.35,0.42768982584437715,3.0,0.15,No_privada,na,462.0,171,False,GIFT_CARD,Q3
R_2uP7cig5cgdJRj6,2,2,1,1,1.0,0.6951532228669193,3.0,0.5,No_privada,na,180.0,70,False,PEST_CONTROL_DEVICE,Q1 cold-start
R_2uP7oZgquEAtCqZ,17,9,7,5,0.5294117647058824,0.3507666777996286,2.5294117647058822,0.17647058823529413,Privada_sensible,na,1145.0,323,False,ABIS_BOOK,Q4 historial rico
R_2uP9EjqOqKPcp3X,20,8,7,4,0.4,0.3684387028744126,1.7,0.05,Privada_sensible,na,563.0,226,False,ABIS_BOOK,Q3
R_2uPP0QfWOUs53oX,20,11,9,6,0.55,0.4640811538837368,2.05,0.3,Privada_sensible,na,344.0,156,False,GIFT_CARD,Q2
R_2uPcQuKixR5S2ZO,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,286.0,163,False,ABIS_BOOK,Q2
R_2uQjJxSekSWj3qM,5,5,5,4,1.0,0.5974749281251066,3.0,0.2,No_privada,na,376.0,163,False,WIG,Q2
R_2uQmjFq5KdiB8kx,9,3,2,2,0.3333333333333333,0.6340956677937809,2.7777777777777777,1.0,Privada_sensible,na,415.0,163,False,ABIS_BOOK,Q3
R_2uTysluImvxkQBY,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,639.0,202,False,NAN,Q3
R_2uZDxTZAORBIW1o,20,14,10,6,0.7,0.28929520373186357,2.6,0.45,Privada_sensible,na,1186.0,295,False,SNACK_FOOD_BAR,Q4 historial rico
R_2uZYpmYB7LyojRr,20,16,11,8,0.8,0.5835456263560133,2.65,0.4,Privada_sensible,na,143.0,79,False,ABIS_BOOK,Q1 cold-start
R_2ugDyrE1yi1FjvH,20,12,10,6,0.6,0.29417487796041425,3.0,0.05,No_privada,na,1315.0,412,False,ABIS_BOOK,Q4 historial rico
R_2upS0p7bpR4MjRV,11,3,2,3,0.2727272727272727,0.5037342773894936,2.727272727272727,0.2727272727272727,Privada_sensible,na,143.0,82,False,PANTS,Q1 cold-start
R_2uqaVRuFdQVMLZn,20,10,8,7,0.5,0.2810296565151176,3.0,0.05,No_privada,na,224.0,119,False,ABIS_BOOK,Q2
R_2urK0eQ2YRk28la,7,5,5,6,0.7142857142857143,0.40395313138477246,2.857142857142857,0.5714285714285714,Privada_moderada,control,267.0,136,False,ABIS_BOOK,Q2
R_2uvTZBWrTXZObqv,6,4,4,5,0.6666666666666666,0.4513535873904424,2.3333333333333335,0.16666666666666666,Privada_sensible,na,144.0,94,False,CORRECTIVE_EYEGLASSES,Q1 cold-start
R_2uwirdevl1Fu0WB,9,7,5,4,0.7777777777777778,0.8116552112050939,2.6666666666666665,1.0,Privada_sensible,na,582.0,171,False,ABIS_BOOK,Q3
R_2uyQHwENySBamVs,18,11,10,7,0.6111111111111112,0.3413206942367322,2.3333333333333335,0.3333333333333333,Privada_sensible,na,847.0,305,False,ABIS_BOOK,Q4 historial rico
R_2v2laUXuUZTyjGc,4,1,1,1,0.25,0.7524806553094593,2.75,0.75,Privada_sensible,na,135.0,62,False,ABIS_BOOK,Q1 cold-start
R_2v6YXQIISUe7ROI,20,12,10,7,0.6,0.4340207778355287,2.0,0.5,Privada_sensible,na,652.0,236,False,NAN,Q3
R_2vYO5d3Ry8qjf5g,13,11,10,9,0.8461538461538461,0.26425066879091424,2.5384615384615383,0.07692307692307693,Privada_sensible,na,804.0,306,False,NAN,Q4 historial rico
R_2vYeXyFdrSyrVwh,18,11,9,8,0.6111111111111112,0.35192301309452145,2.5,0.7777777777777778,Privada_sensible,na,361.0,127,False,ABIS_MUSIC,Q2
R_2vYykB6gZUnX00B,18,9,7,6,0.5,0.37713659607194355,2.4444444444444446,0.3888888888888889,Privada_sensible,na,301.0,162,False,NAN,Q2
R_2vcUqrEnDECYs4j,20,5,4,2,0.25,0.4003292852649121,1.9,0.15,Privada_sensible,na,108.0,45,False,GIFT_CARD,Q1 cold-start
R_2vd01zFekGwurY4,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,77.0,49,False,TABLETOP_GAME,Q1 cold-start
R_2ve3990Y7TsELdq,10,5,5,5,0.5,0.3870694893171872,3.0,0.1,No_privada,na,55.0,37,False,GIFT_CARD,Q1 cold-start
R_2viT92732GnahDd,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,320.0,141,False,ABIS_BOOK,Q2
R_2vkMWH10xWp7o9s,4,3,2,3,0.75,0.6887227333500643,3.0,0.5,No_privada,na,2066.0,469,False,ABIS_BOOK,Q4 historial rico
R_2w1wj73hkqGs51r,13,7,6,6,0.5384615384615384,0.37663178741370207,3.0,0.15384615384615385,Privada_moderada,control,439.0,151,False,ABIS_BOOK,Q3
R_2w5eKwkAHxducy1,3,3,3,3,1.0,0.7002964754192117,2.6666666666666665,0.6666666666666666,Privada_sensible,na,322.0,141,False,NAN,Q2
R_2w5m3XJMrF4EdY0,20,15,13,10,0.75,0.6230427352263765,2.8,0.4,Privada_moderada,control,200.0,96,False,NUTRITIONAL_SUPPLEMENT,Q2
R_2w5nlHIgm7y2g6p,8,2,2,2,0.25,0.376905191925481,3.0,0.25,No_privada,na,404.0,98,False,NUTRITIONAL_SUPPLEMENT,Q3
R_2w6Kv77UCoeyLbP,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,582.0,204,False,NUTRITIONAL_SUPPLEMENT,Q3
R_2wAnAoyvBgQ4MSo,9,7,7,6,0.7777777777777778,0.34270607738409387,2.888888888888889,0.2222222222222222,Privada_sensible,na,725.0,253,False,ABIS_BOOK,Q4 historial rico
R_2wBtQSW3WmPZRLq,2,2,2,2,1.0,0.777155728672108,3.0,0.5,No_privada,na,180.0,118,False,ABIS_BOOK,Q1 cold-start
R_2wFa9HKdZRkx33l,1,1,1,1,1.0,1.0,3.0,1.0,Privada_moderada,control,647.0,221,False,SHIRT,Q3
R_2wG4bC2y3xvtl4e,11,5,5,5,0.45454545454545453,0.4818652861344809,3.0,0.2727272727272727,No_privada,na,269.0,124,False,NAN,Q2
R_2wGEjtgdbDaipOu,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,390.0,168,False,NAN,Q3
R_2wGocSHy2iLcevS,2,2,1,1,1.0,0.7269699038637134,3.0,1.0,No_privada,na,194.0,78,False,SHIRT,Q2
R_2wHwNZWEecJflLc,14,11,12,10,0.7857142857142857,0.3426712026181269,2.5,0.14285714285714285,Privada_sensible,na,970.0,290,False,ABIS_BOOK,Q4 historial rico
R_2wKMJ2p8QBDg0UW,8,2,2,2,0.25,0.6050292784505112,3.0,0.375,No_privada,na,9.0,7,False,NAN,Q1 cold-start
R_2wKoYcEoUBbzBLR,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,165.0,53,False,DRINK_FLAVORED,Q1 cold-start
R_2wKuMmrh8yJ9vHi,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,511.0,187,False,NAN,Q3
R_2wM52HPJHb5tspT,3,3,3,3,1.0,0.6379913627966974,2.3333333333333335,0.3333333333333333,Privada_sensible,na,81.0,57,False,ELECTRONIC_CABLE,Q1 cold-start
R_2wQqVnIFDz7CVjp,20,13,11,9,0.65,0.3075291511847641,2.75,0.55,Privada_sensible,na,1215.0,314,False,ABIS_BOOK,Q4 historial rico
R_2wRVNkYiRVt3DWL,20,10,8,4,0.5,0.5011948288076467,3.0,0.1,No_privada,na,80.0,55,False,HAIR_COLORING_AGENT,Q1 cold-start
R_2wa767qZnAcAlnD,9,5,5,4,0.5555555555555556,0.46008436455120827,2.2222222222222223,1.0,Privada_sensible,na,220.0,122,False,ELECTRONIC_CABLE,Q2
R_2wagDt0ZaSu1p8q,20,8,5,2,0.4,0.3611612710080934,1.9,0.1,Privada_sensible,na,618.0,226,False,GIFT_CARD,Q3
R_2wgkavEdhrRlvNM,20,15,10,7,0.75,0.48619752937741617,3.0,0.9,No_privada,na,1777.0,322,False,NAN,Q4 historial rico
R_2wi68bkschMNtqr,20,12,9,6,0.6,0.4940357704717503,2.4,0.3,Privada_sensible,na,121.0,65,False,PET_FOOD,Q1 cold-start
